Driver instructions:

Strategy instructions:

Power 1:

Power 2:

Power 3:

Rpm 1:
303, rpm, 389, 12:26:19.408
304, rpm, 375, 12:26:21.285
305, rpm, 368, 12:26:22.897
306, rpm, 387, 12:26:26.732
307, rpm, 359, 12:26:32.658
308, rpm, 363, 12:26:34.093
309, rpm, 310, 12:26:42.943
310, rpm, 285, 12:26:47.645
311, rpm, 279, 12:26:49.066
312, rpm, 271, 12:26:50.658
313, rpm, 269, 12:26:52.250
314, rpm, 258, 12:26:53.663
315, rpm, 251, 12:26:55.511
316, rpm, 246, 12:26:56.942
317, rpm, 231, 12:26:58.666
318, rpm, 215, 12:27:00.494
319, rpm, 202, 12:27:01.896
320, rpm, 194, 12:27:03.810
321, rpm, 162, 12:27:07.273
322, rpm, 151, 12:27:08.720
323, rpm, 147, 12:27:10.155
324, rpm, 153, 12:27:11.622
325, rpm, 159, 12:27:13.082
326, rpm, 190, 12:27:16.004
327, rpm, 168, 12:27:17.534
328, rpm, 179, 12:27:18.993
329, rpm, 198, 12:27:20.764
330, rpm, 222, 12:27:22.276
331, rpm, 300, 12:27:24.361
332, rpm, 335, 12:27:25.832
333, rpm, 363, 12:27:27.453
334, rpm, 370, 12:27:28.926
335, rpm, 368, 12:27:30.595
336, rpm, 357, 12:27:32.156
337, rpm, 352, 12:27:33.539
338, rpm, 352, 12:27:34.951
339, rpm, 348, 12:27:36.343
340, rpm, 338, 12:27:37.759
341, rpm, 335, 12:27:39.355
342, rpm, 333, 12:27:40.805
343, rpm, 317, 12:27:42.757
344, rpm, 312, 12:27:44.677
345, rpm, 304, 12:27:46.287
346, rpm, 300, 12:27:47.703
347, rpm, 297, 12:27:49.956
348, rpm, 287, 12:27:52.112
349, rpm, 283, 12:27:53.882
350, rpm, 280, 12:27:56.547
351, rpm, 271, 12:27:57.981
352, rpm, 269, 12:27:59.386
353, rpm, 259, 12:28:01.253
354, rpm, 259, 12:28:03.073
355, rpm, 253, 12:28:04.655
356, rpm, 248, 12:28:06.369
357, rpm, 247, 12:28:08.046
358, rpm, 242, 12:28:10.195
359, rpm, 240, 12:28:12.084
360, rpm, 237, 12:28:13.678
361, rpm, 229, 12:28:15.612
362, rpm, 227, 12:28:17.472
363, rpm, 226, 12:28:18.892
364, rpm, 204, 12:28:22.297
365, rpm, 221, 12:28:23.910
366, rpm, 257, 12:28:25.844
367, rpm, 285, 12:28:27.637
368, rpm, 315, 12:28:29.231
369, rpm, 327, 12:28:30.650
370, rpm, 344, 12:28:32.039
371, rpm, 340, 12:28:33.915
372, rpm, 340, 12:28:36.394
373, rpm, 344, 12:28:38.257
374, rpm, 337, 12:28:45.458
375, rpm, 304, 12:29:03.819
376, rpm, 315, 12:29:05.417
377, rpm, 309, 12:29:06.786
378, rpm, 291, 12:29:08.137
379, rpm, 275, 12:29:09.475
380, rpm, 270, 12:29:10.873
381, rpm, 260, 12:29:12.633
382, rpm, 257, 12:29:13.996
383, rpm, 246, 12:29:16.771
384, rpm, 241, 12:29:18.176
385, rpm, 209, 12:29:21.915
386, rpm, 192, 12:29:24.071
387, rpm, 178, 12:29:26.152
388, rpm, 171, 12:29:27.677
389, rpm, 163, 12:29:29.896
390, rpm, 187, 12:29:31.261
391, rpm, 190, 12:29:34.778
392, rpm, 310, 12:29:45.761
393, rpm, 348, 12:29:47.651
394, rpm, 352, 12:29:50.479
395, rpm, 357, 12:29:54.365
396, rpm, 361, 12:29:56.356
397, rpm, 359, 12:29:59.447
398, rpm, 363, 12:30:00.852
399, rpm, 372, 12:30:02.225
400, rpm, 384, 12:30:07.352
401, rpm, 394, 12:30:09.011
402, rpm, 389, 12:30:11.286
403, rpm, 372, 12:30:14.970
404, rpm, 387, 12:30:16.624
405, rpm, 387, 12:30:18.029
406, rpm, 384, 12:30:19.465
407, rpm, 370, 12:30:20.890
408, rpm, 357, 12:30:22.528
409, rpm, 348, 12:30:24.792
410, rpm, 344, 12:30:26.978
411, rpm, 337, 12:30:28.550
412, rpm, 331, 12:30:30.021
413, rpm, 315, 12:30:31.678
414, rpm, 301, 12:30:34.753
415, rpm, 292, 12:30:36.363
416, rpm, 284, 12:30:38.089
417, rpm, 271, 12:30:39.702
418, rpm, 266, 12:30:41.112
419, rpm, 257, 12:30:43.597
420, rpm, 248, 12:30:44.997
421, rpm, 244, 12:30:46.410
422, rpm, 238, 12:30:47.804
423, rpm, 222, 12:30:49.362
424, rpm, 204, 12:30:50.782
425, rpm, 198, 12:30:52.183
426, rpm, 184, 12:30:53.884
427, rpm, 175, 12:30:55.550
428, rpm, 146, 12:30:58.894
429, rpm, 134, 12:31:00.269
430, rpm, 133, 12:31:01.585
431, rpm, 136, 12:31:02.953
432, rpm, 143, 12:31:04.291
433, rpm, 162, 12:31:05.627
434, rpm, 191, 12:31:07.101
435, rpm, 192, 12:31:09.035
436, rpm, 262, 12:31:10.830
437, rpm, 304, 12:31:12.342
438, rpm, 355, 12:31:14.236
439, rpm, 365, 12:31:16.045
440, rpm, 368, 12:31:17.462
441, rpm, 368, 12:31:19.802
442, rpm, 363, 12:31:21.363
443, rpm, 355, 12:31:22.759
444, rpm, 352, 12:31:24.991
445, rpm, 355, 12:31:27.359
446, rpm, 346, 12:31:28.772
447, rpm, 342, 12:31:30.399
448, rpm, 329, 12:31:32.036
449, rpm, 322, 12:31:33.483
450, rpm, 315, 12:31:34.883
451, rpm, 310, 12:31:36.307
452, rpm, 307, 12:31:37.869
453, rpm, 301, 12:31:39.473
454, rpm, 298, 12:31:40.963
455, rpm, 289, 12:31:44.277
456, rpm, 281, 12:31:45.699
457, rpm, 276, 12:31:47.092
458, rpm, 270, 12:31:48.545
459, rpm, 263, 12:31:49.949
460, rpm, 259, 12:31:51.417
461, rpm, 253, 12:31:54.850
462, rpm, 248, 12:31:56.275
463, rpm, 245, 12:31:57.716
464, rpm, 240, 12:31:59.136
465, rpm, 240, 12:32:00.642
466, rpm, 232, 12:32:02.058
467, rpm, 232, 12:32:03.471
468, rpm, 227, 12:32:05.085
469, rpm, 223, 12:32:06.505
470, rpm, 218, 12:32:07.920
471, rpm, 207, 12:32:09.382
472, rpm, 188, 12:32:10.795
473, rpm, 178, 12:32:12.223
474, rpm, 195, 12:32:13.666
475, rpm, 231, 12:32:15.086
476, rpm, 262, 12:32:16.659
477, rpm, 288, 12:32:18.082
478, rpm, 304, 12:32:19.972
479, rpm, 319, 12:32:21.443
480, rpm, 326, 12:32:22.871
481, rpm, 331, 12:32:24.311
482, rpm, 331, 12:32:26.055
483, rpm, 320, 12:32:28.175
484, rpm, 284, 12:32:30.037
485, rpm, 254, 12:32:31.465
486, rpm, 195, 12:32:33.948
487, rpm, 215, 12:32:36.093
488, rpm, 198, 12:32:37.683
489, rpm, 153, 12:32:40.166
490, rpm, 132, 12:32:41.785
491, rpm, 96, 12:32:44.378
492, rpm, 77, 12:32:45.931
493, rpm, 66, 12:32:47.317
494, rpm, 53, 12:32:49.168
495, rpm, 140, 12:32:52.492
496, rpm, 166, 12:32:54.841
497, rpm, 170, 12:32:56.613
498, rpm, 169, 12:32:58.863
499, rpm, 171, 12:33:00.385
500, rpm, 179, 12:33:01.720
501, rpm, 191, 12:33:03.054
502, rpm, 203, 12:33:04.401
503, rpm, 218, 12:33:05.780
504, rpm, 232, 12:33:07.144
505, rpm, 251, 12:33:08.484
506, rpm, 271, 12:33:09.841
507, rpm, 281, 12:33:12.547
508, rpm, 266, 12:33:13.934
509, rpm, 240, 12:33:16.684
510, rpm, 231, 12:33:18.014
511, rpm, 225, 12:33:19.425
512, rpm, 223, 12:33:20.755
513, rpm, 220, 12:33:22.095
514, rpm, 215, 12:33:23.435
515, rpm, 206, 12:33:24.790
516, rpm, 197, 12:33:26.237
517, rpm, 186, 12:33:27.577
518, rpm, 179, 12:33:28.917
519, rpm, 167, 12:33:30.247
520, rpm, 212, 12:33:32.775
521, rpm, 312, 12:33:37.641
522, rpm, 264, 12:33:48.974
523, rpm, 310, 12:33:50.332
524, rpm, 355, 12:33:52.537
525, rpm, 379, 12:33:55.085
526, rpm, 377, 12:33:57.999
527, rpm, 379, 12:34:02.838
528, rpm, 384, 12:34:04.192
529, rpm, 392, 12:34:05.758
530, rpm, 397, 12:34:07.444
531, rpm, 405, 12:34:09.754
532, rpm, 408, 12:34:11.157
533, rpm, 397, 12:34:13.052
534, rpm, 394, 12:34:15.792
535, rpm, 389, 12:34:18.210
536, rpm, 394, 12:34:20.404
537, rpm, 397, 12:34:22.386
538, rpm, 384, 12:34:23.826
539, rpm, 375, 12:34:25.232
540, rpm, 368, 12:34:27.283
541, rpm, 357, 12:34:28.688
542, rpm, 355, 12:34:30.094
543, rpm, 344, 12:34:31.498
544, rpm, 338, 12:34:32.911
545, rpm, 310, 12:34:37.157
546, rpm, 304, 12:34:38.562
547, rpm, 297, 12:34:39.967
548, rpm, 285, 12:34:41.374
549, rpm, 281, 12:34:42.797
550, rpm, 273, 12:34:44.202
551, rpm, 264, 12:34:45.633
552, rpm, 258, 12:34:47.019
553, rpm, 253, 12:34:48.639
554, rpm, 235, 12:34:50.517
555, rpm, 219, 12:34:51.924
556, rpm, 206, 12:34:53.406
557, rpm, 192, 12:34:55.458
558, rpm, 184, 12:34:56.843
559, rpm, 167, 12:34:58.171
560, rpm, 156, 12:34:59.544
561, rpm, 148, 12:35:00.883
562, rpm, 147, 12:35:02.219
563, rpm, 148, 12:35:03.547
564, rpm, 148, 12:35:04.899
565, rpm, 146, 12:35:06.273
566, rpm, 143, 12:35:08.043
567, rpm, 111, 12:35:10.919
568, rpm, 129, 12:35:12.498
569, rpm, 163, 12:35:13.985
570, rpm, 227, 12:35:15.517
571, rpm, 312, 12:35:18.033
572, rpm, 342, 12:35:19.822
573, rpm, 368, 12:35:21.410
574, rpm, 379, 12:35:25.185
575, rpm, 363, 12:35:27.755
576, rpm, 357, 12:35:29.540
577, rpm, 357, 12:35:31.218
578, rpm, 352, 12:35:32.686
